id;object;sdh_knuckle_joint;sdh_finger_12_joint;sdh_finger_13_joint;sdh_finger_22_joint;sdh_finger_23_joint;sdh_thumb_2_joint;sdh_thumb_3_joint;direction;qw;qx;qy;qz;pos-x;pos-y;pos-z;eps_l1;vol_l1;
132;yellowsaltcube;0;-0.3913999881;0.9472;0.2266000185;1.2332000071;-0.4243999897;1.5707963268;SIDE;0.5045778695;0.1177250831;0.6906107095;0.5045778695;-127.2884410495;-95.6284125114;7.0840570016;0.003521784;0.000014461;132
133;yellowsaltcube;0;-0.9854;1.5707963268;-0.1183999849;1.5547963293;-0.9023999961;1.5707963268;SIDE;-0.4922560501;-0.2763432059;0.6625725582;0.4922560501;125.783253121;-70.1414984903;48.7019775064;0.004373543;0.000065766;133
134;yellowsaltcube;0;-0.4543999911;0.9472;-0.6503999939;1.079200003;-0.184399988;0.9472;SIDE;-0.4943194361;0.6535414493;0.2901381811;-0.4943194361;151.8917390056;-78.3650554057;32.5546894759;0.0100702;0.000033916;134
135;yellowsaltcube;0;-0.9854;1.259200005;-0.8173999953;1.43320001;-0.0543999851;0.9472;SIDE;-0.4826252984;0.6436995111;0.3461164286;-0.4826252984;143.8559497544;-64.1050882937;101.5370882681;0.016801267;0.00012472;135
136;yellowsaltcube;0;-0.8143999951;0.9472;-0.5703999933;0.9472;-0.3123999876;0.9472;SIDE;0.5096885271;-0.301185066;0.6242777961;-0.5096885271;-171.7926209009;71.3022301219;86.2550596334;0.007084076;0.000022014;136
137;yellowsaltcube;0;-0.9854;1.4442000106;-0.9173999968;1.4632000082;0.0246000154;0.9472;SIDE;-0.4913201012;-0.4192418445;0.5843332886;0.4913201012;155.6117846955;-1.9825699672;116.9638015689;0.011930946;0.000060664;137
138;yellowsaltcube;0;-0.8043999947;0.9472;-0.589399991;0.9472;-0.272399989;0.9472;SIDE;-0.4826252984;0.6436995111;0.3461164286;-0.4826252984;165.724704268;-64.8613463206;102.9855464374;0.006199927;0.00001365;138
139;yellowsaltcube;0;-0.4513999909;0.9472;-0.6423999935;1.0972000039;-0.188399985;0.9472;SIDE;-0.4943194361;0.6535414493;0.2901381811;-0.4943194361;151.6256417284;-77.1086638042;32.5388742487;0.012157372;0.00006139;139
140;yellowsaltcube;0;-0.4353999902;0.9622000007;-0.3533999895;0.9472;-0.2713999889;0.9472;SIDE;0.7084761264;-0.6977401069;0.1059260195;9.7941111146789548e-17;-21.7313816136;-162.7477868555;28.8028967593;0.003367136;0.000032591;140
141;yellowsaltcube;0;-0.2783999892;0.9472;-0.2023999856;0.9472;-0.6003999915;1.099200004;SIDE;-0.4963232973;0.5683758767;0.4292729107;-0.4963232973;166.1983024894;-0.1039304854;94.4903483466;0.013437493;0.000052613;141
142;yellowsaltcube;0;-0.5573999927;1.0172000033;-0.4333999901;0.9472;-0.3173999878;0.9472;SIDE;0.5005674798;-0.5902539101;-0.387897819;0.5005674798;163.9499673096;-34.6616422903;28.9837210444;0.007127493;0.000031731;142
143;yellowsaltcube;0;-0.7153999937;0.9472;-0.5163999908;0.9472;-0.2643999886;0.9472;SIDE;0.709734016;-0.678587013;0.189201724;1.173210315034381e-16;-63.9431457073;-175.7525101696;91.272775646;0.007440915;0.00002189;143
144;yellowsaltcube;0;-0.1783999877;0.9472;-0.8713999978;1.2812000061;-0.9854;0.9852000018;SIDE;0.7139282605;0.2285290187;0.6618768212;-2.7214082990185872e-16;-153.3705610922;64.5543342907;55.1822491356;0.012910971;0.000285638;144
145;yellowsaltcube;0;-0.9854;1.5707963268;-0.7473999952;1.5707963268;-0.1023999841;0.9472;SIDE;2.7700807172450116e-16;0.152812362;0.6962103611;0.7013839998;-28.0240870599;-150.4395134744;114.3580831137;0.006588191;0.000019915;145
146;yellowsaltcube;0;-0.5533999925;1.522200011;-0.4133999891;1.4602000081;-0.8003999945;0.9472;TOP;-0.3380100909;0.2141448857;0.9164557526;-1.5142889079971027e-17;94.7108563096;-23.6978895824;240.941214379;0.004523888;0.000092005;146
147;yellowsaltcube;0;-0.50039999;1.0542000018;-0.3703999903;0.9472;-0.3433999891;0.9472;SIDE;0.5094657423;-0.3890317658;0.5740588821;-0.5094657423;-164.2629007697;25.7619466029;23.9761682515;0.006027791;0.000042041;147
148;yellowsaltcube;0;-0.9854;1.5707963268;-0.7593999958;1.5707963268;-0.0953999838;0.9472;SIDE;0.7009914577;0.6997053114;-0.137925536;-1.3858159552341413e-16;20.6412581476;147.9258847077;114.4460735462;0.007321136;0.000016569;148
149;yellowsaltcube;0;-0.6003999915;1.0042000027;-0.4543999911;0.9472;-0.2813999894;0.9472;SIDE;2.71930169732306e-16;0.1211853375;0.6890794898;0.7144813299;-26.9202756509;-174.7516442869;46.3118448942;0.007928756;0.000059673;149
150;yellowsaltcube;0;-0.9854;1.5707963268;-0.963399999;1.5707963268;-0.0023999826;0.9472;SIDE;0.7175924225;-0.6628255096;0.2138304444;0;-57.7815878202;-136.8601820363;25.8995934473;0.008033399;0.00001764;150
151;yellowsaltcube;0;-0.6493999938;0.9472;-0.5743999935;0.9472;-0.2633999885;0.9472;SIDE;0.498585481;0.5864570562;0.3986140459;0.498585481;-177.322807428;22.4579993902;113.2643912845;0.005899723;0.000011718;151
152;yellowsaltcube;0;-0.5733999935;0.9472;-0.522399991;1.0372000043;-0.2243999867;0.9472;SIDE;0.7175924225;-0.6628255096;0.2138304444;0;-65.3985036305;-160.4708803115;25.1580272028;0.008492118;0.000025532;152
153;yellowsaltcube;0;-0.8343999961;0.9472;-0.5883999909;0.9472;-0.3023999871;0.9472;SIDE;0.5096885271;-0.301185066;0.6242777961;-0.5096885271;-172.3002133483;73.1830661029;86.2120170943;0.007113629;0.000025262;153
154;yellowsaltcube;0;-0.9854;1.5707963268;-0.2433999876;1.5707963268;-0.8093999949;1.5707963268;SIDE;0.5048235143;0.6296120074;0.3064231698;0.5048235143;-133.9022187068;57.8324171023;55.5816238682;0.000007375;0.000029253;154
155;yellowsaltcube;0;-0.9854;1.5362000117;-0.9283999973;1.5497963291;0.100600019;0.9472;SIDE;-0.4940524269;-0.4658913693;0.5429269113;0.4940524269;153.4723831819;9.8108651997;52.3064805658;0.001316522;0.000068012;155
156;yellowsaltcube;0;-0.4823999924;0.9472;-0.5793999938;1.1762000044;-0.2263999868;0.9472;SIDE;0.7095317764;-0.6431142391;0.2880429374;7.8236314533789837e-17;-85.2382823568;-151.7652155943;28.3592080507;0.011159083;0.00003514;156
157;yellowsaltcube;0;-0.8583999972;1.5707963268;-0.9854;1.5707963268;0.0336000158;0.9472;SIDE;0.7095317764;-0.6431142391;0.2880429374;1.1735447180068475e-16;-75.0562891151;-129.0318519686;28.5303567763;0.006416313;0.000011508;157
158;yellowsaltcube;0;-0.5033999901;1.0752000028;-0.3543999896;0.9472;-0.3473999893;0.9472;SIDE;0.5005674798;-0.5902539101;-0.387897819;0.5005674798;161.6950748407;-28.7784369371;28.9914431496;0.005986975;0.000038493;158
159;yellowsaltcube;0;-0.3473999893;0.9472;-0.9854;1.1352000057;-0.8083999949;1.1022000041;SIDE;5.9361932107400643e-17;0.7013478495;-0.1317917572;0.70052989;-168.8638694634;20.4857924014;75.043106217;0.013557775;0.000206265;159
160;yellowsaltcube;0;-0.6483999938;0.9922000021;-0.5443999921;0.9472;-0.2483999878;0.9472;SIDE;0.5034499343;0.5540345823;0.4314186005;0.5034499343;-174.064514212;12.3300971376;47.2821827814;0.010252373;0.00008084;160
161;yellowsaltcube;0;-0.299399987;0.9472;-0.36239999;0.9472;-0.9854;1.5707963268;SIDE;0.7070858362;-0.0032414832;-0.0069809183;0.7070858362;-0.4513411633;20.0923187295;-119.3436680131;0.001831457;0.000029528;161
162;yellowsaltcube;0;-0.9854;0.9472;-0.4443999906;0.9472;-0.5403999919;0.9472;SIDE;2.745773489713665e-16;0.4821698054;0.51655041;0.70759307;-133.8571954318;-137.3510743301;49.0979624476;0.000189611;0.000027568;162
163;yellowsaltcube;0;-0.5863999908;0.9472;-0.4863999893;0.9472;-0.2633999885;0.9472;SIDE;2.7700807172450116e-16;0.152812362;0.6962103611;0.7013839998;-33.3638019169;-174.7671579162;114.7596564711;0.005514356;0.000008074;163
164;yellowsaltcube;0;-0.6353999932;0.9982000024;-0.5123999906;0.9472;-0.3093999874;0.9472;SIDE;-0.4754337637;-0.4286196306;0.6034987033;0.4754337637;171.5254063488;-25.4144924095;63.647350997;0.009241602;0.00007618;164
165;yellowsaltcube;0;-0.6143999922;1.0002000025;-0.5123999906;0.9472;-0.2893999865;0.9472;SIDE;0.498585481;0.5864570562;0.3986140459;0.498585481;-172.8942910062;26.9968225024;113.2446160291;0.008068823;0.000046474;165
166;yellowsaltcube;0;-0.9854;1.5707963268;-0.5723999934;1.5707963268;-0.3913999881;1.1082000044;SIDE;0.70759307;-0.51655041;0.4821698054;7.8450671134676166e-17;-110.2475384648;-112.0579559151;49.1455687749;0.002408579;0.000046189;166
167;yellowsaltcube;0;-0.4193999894;0.9472;-0.6713999949;0.9472;-0.5883999909;0.9472;SIDE;0.5003438581;-0.0243107586;0.7062018368;0.5003438581;-128.4051388231;-131.5102646309;49.1089559318;0.007671703;0.000023093;167
168;yellowsaltcube;0;-0.9854;1.5707963268;-0.790399994;1.5707963268;-0.1583999868;1.3732000072;SIDE;0.498585481;0.5864570562;0.3986140459;0.498585481;-148.5139947188;22.3477487087;113.1043812272;0.008554903;0.00002569;168
169;yellowsaltcube;0;-0.473399992;0.9512000002;-0.6003999915;1.168200004;-0.2113999861;0.9472;SIDE;0.5064981821;-0.2770895537;0.640422175;-0.5064981821;-151.174941673;70.547999999;25.6768146129;0.014369544;0.000063584;169
170;yellowsaltcube;0;-0.3793999908;0.9472;-0.6863999923;0.9472;-0.9323999975;0.9472;SIDE;1.3627096361974676e-16;0.68814442;-0.1351399806;0.7128775792;-221.3784615516;31.9358649348;89.2100281605;0.003399746;0.000049708;170
171;yellowsaltcube;0;-0.5973999913;1.0642000023;-0.4503999909;0.9472;-0.3383999888;0.9472;SIDE;-0.4754337637;-0.4286196306;0.6034987033;0.4754337637;167.1122121088;-30.0102735155;63.3022875722;0.007276137;0.00004113;171
172;yellowsaltcube;0;-0.5753999936;1.0122000031;-0.4683999917;0.9472;-0.2683999888;0.9472;SIDE;0.7075929366;0.6978384822;-0.1110571426;-9.8063357410084645e-17;20.1589804404;173.5471212346;49.1125869513;0.012143009;0.000078368;172
173;yellowsaltcube;0;-0.3523999895;0.9472;-0.9553999986;1.1712000041;-0.9854;1.369200007;SIDE;0.5193075163;0.3997816599;-0.5484651597;0.5193075163;18.640555646;165.7605912817;61.803226556;0.015685191;0.000187801;173
174;yellowsaltcube;0;-0.1683999873;0.9472;-0.3313999885;1.4732000087;-0.9073999963;0.9472;SIDE;0.7135808663;-0.4050913113;0.5715797205;7.7792376247502978e-17;-133.5696131895;-100.0800194657;6.942413161;0.004640753;0.000049393;174
175;yellowsaltcube;0;-0.4033999887;0.9472;-0.3783999907;0.9472;-0.2483999878;0.9472;SIDE;1.0731159522830094e-16;-0.0589028421;-0.700443625;0.7112729317;8.6599256343;161.9901950456;27.7799346202;0.001085704;0.000006634;175
176;yellowsaltcube;0;-0.4763999921;1.279200006;-0.2913999866;1.0802000031;-0.4643999916;1.2342000071;SIDE;0.5094657423;-0.3890317658;0.5740588821;-0.5094657423;-157.9990476762;19.172411179;24.2590063969;0.019155749;0.000090489;176
177;yellowsaltcube;0;-0.9854;1.5707963268;-0.5383999918;1.2292000069;-0.4123999891;0.9772000014;TOP;-2.7796811997253334e-17;0.967312866;-0.2532559576;0.0129321029;-4.8686516337;-5.0269979905;252.6542386488;0.014731985;0.000151617;177
178;yellowsaltcube;0;1.0326000307;1.5707963268;-0.9854;1.5707963268;-0.3393999889;0.9472;SIDE;0.706920834;-0.0185938135;-0.0134215896;0.706920834;-17.3090103154;-6.6149663918;-121.0900198134;0.000014676;0.000000199;178
179;yellowsaltcube;0;-0.4833999925;0.9472;-0.3083999874;0.9472;-0.384399991;0.9472;SIDE;0.6880330017;0.6895855717;-0.2260139991;-3.6306424242739241e-16;60.216308535;157.2329537902;79.6681018235;0.004466143;0.000023516;179
180;yellowsaltcube;0;-0.6823999954;1.5707963268;-0.9854;1.5707963268;0.011600018;1.3642000068;SIDE;-0.4943194361;0.6535414493;0.2901381811;-0.4943194361;128.651746119;-69.4155251859;31.9918933559;0.008319787;0.000036612;180
181;yellowsaltcube;0;-0.9854;1.5707963268;-0.4423999905;0.9472;-0.3073999874;0.9472;TOP;-0.0013593138;0.9273499791;-0.3741902201;0.0013593138;-2.6283210356;19.2690907489;273.1254467521;0.011209826;0.00004327;181
182;yellowsaltcube;0;-0.6133999921;0.9822000017;-0.5073999903;0.9472;-0.2943999867;0.9472;SIDE;-0.4808521172;-0.3992420459;0.6149538776;0.4808521172;165.8178212344;-31.2614728984;123.5400628523;0.008763548;0.000039944;182
183;yellowsaltcube;0;-0.6933999927;1.5707963268;-0.9854;1.5707963268;-0.0053999828;1.4042000087;SIDE;-0.4943194361;0.6535414493;0.2901381811;-0.4943194361;128.3856488418;-68.1591335843;31.9760781288;0.008208826;0.000027513;183
184;yellowsaltcube;0;-0.9854;1.5707963268;-0.7803999968;1.5707963268;-0.1903999851;1.3842000077;SIDE;-0.4808521172;-0.3992420459;0.6149538776;0.4808521172;141.5216904681;-26.0938689363;121.6686999582;0.012115509;0.000038816;184
185;yellowsaltcube;0;-0.8723999979;0.9472;-0.652399994;0.9472;-0.2393999874;0.9472;SIDE;-0.4826252984;0.6436995111;0.3461164286;-0.4826252984;167.6554725778;-71.2602926907;103.2382241867;0.006828709;0.000020375;185
186;yellowsaltcube;0;-0.5613999929;0.9952000023;-0.4673999917;0.9472;-0.273399989;0.9472;SIDE;0.7009914577;0.6997053114;-0.137925536;-1.3858159552341413e-16;25.4580860406;172.3619692764;114.8750723828;0.008220151;0.000036315;186
187;yellowsaltcube;0;-0.4583999913;0.989200002;-0.2143999862;0.9472;-0.5933999912;1.141200006;SIDE;-0.4908197988;-0.3228089535;0.6434176169;0.4908197988;150.138886403;-69.8879152401;77.5186885659;0.015741393;0.000172946;187
188;yellowsaltcube;0;-0.4383999903;0.9642000008;-0.3773999907;0.9472;-0.3083999874;0.9472;SIDE;1.7006821204090531e-16;-0.105135111;-0.6705117564;0.7344117326;18.4413474002;164.4901168468;61.9047769377;0.004383687;0.000039039;188
189;yellowsaltcube;0;-0.5543999926;1.0302000039;-0.389399988;0.9472;-0.3763999906;0.9472;SIDE;0.5125370514;-0.3799338273;0.5746841122;-0.5125370514;-168.5586166897;28.0694948049;65.1377232143;0.012796891;0.000079078;189
190;yellowsaltcube;0;-0.5733999935;1.0522000017;-0.4353999902;0.9472;-0.3233999881;0.9472;SIDE;-0.4808521172;-0.3992420459;0.6149538776;0.4808521172;161.2992623335;-35.7298082201;123.2771254807;0.008829034;0.000038683;190
191;yellowsaltcube;0;-0.5073999903;0.9972000024;-0.2773999892;0.9472;-0.4963999898;1.0182000034;SIDE;0.5018007734;0.6234213282;0.3282343907;0.5018007734;-157.8207670129;62.0252185877;71.3937037996;0.011018548;0.000135811;191
192;yellowsaltcube;0;-0.5043999902;1.031200004;-0.2393999874;0.9472;-0.5553999926;1.1162000048;SIDE;-0.4908197988;-0.3228089535;0.6434176169;0.4908197988;150.9930928451;-67.630908547;77.5223269362;0.010808532;0.000137921;192
193;yellowsaltcube;0;-0.5153999907;0.989200002;-0.2883999865;0.9472;-0.4803999923;0.9922000021;SIDE;0.5018007734;0.6234213282;0.3282343907;0.5018007734;-158.507199131;61.4999026376;71.390095767;0.012675314;0.000168585;193
194;yellowsaltcube;0;-0.9854;1.5442000121;-0.8803999983;1.5707963268;-0.0073999829;1.0412000045;SIDE;-0.4727614921;0.6326624846;0.3908085514;-0.4727614921;140.1351699608;-45.6847360333;125.8096622422;0.014203563;0.000138351;194
195;yellowsaltcube;0;-0.5053999902;0.9472;-0.901399996;0.9472;-0.7563999956;0.9472;SIDE;0.6860739399;-0.1680098316;-0.7078666862;-8.0911324572297922e-17;186.0722021836;-39.0141629964;82.1952463078;0.006926749;0.000044863;195
196;yellowsaltcube;0;-0.3253999882;0.9472;-0.7343999946;0.9472;-0.9653999991;0.9472;SIDE;0.7139282605;0.2285290187;0.6618768212;-2.7214082990185872e-16;-176.912133612;72.6826329321;54.6993159178;0.005487331;0.00004072;196
197;yellowsaltcube;0;-0.3393999889;0.9622000007;-0.231399987;0.9472;-0.4383999903;1.0852000033;SIDE;0.7002736292;0.6907331866;-0.1802900695;-5.1525927576796028e-16;50.499737143;152.5348412885;114.9028946673;0.013666778;0.000085771;197
198;yellowsaltcube;0;-0.9854;1.5707963268;-0.5953999913;1.5707963268;-0.5393999919;1.5707963268;SIDE;0.5125370514;-0.3799338273;0.5746841122;-0.5125370514;-144.1828333665;23.0966249771;66.4025761937;0.003483198;0.000021266;198
199;yellowsaltcube;0;-0.3253999882;0.9472;-0.210399986;0.9472;-0.5093999904;0.9472;SIDE;3.336920317491605e-16;0.1585326371;0.6892092519;0.707006372;-62.5585533806;-162.7542205547;112.4539829242;0.004075886;0.000006703;199
200;yellowsaltcube;0;-0.4973999899;0.9492000001;-0.2693999888;0.9472;-0.4143999892;1.0002000025;SIDE;1.9572267576437966e-16;0.2147870423;0.6716468154;0.7090536522;-63.6481307145;-156.1493876873;71.6740545994;0.010093262;0.000097177;200
201;yellowsaltcube;0;-0.2033999857;1.1552000034;-0.0063999828;0.9472;-0.9854;1.5707963268;SIDE;3.336920317491605e-16;0.1585326371;0.6892092519;0.707006372;-56.974549196;-138.4781634773;112.4469089849;0.00825027;0.000041596;201
202;yellowsaltcube;0;-0.4913999896;1.0912000036;-0.2763999891;0.9472;-0.4443999906;1.1372000058;SIDE;0.4953494356;-0.4027369751;0.5891186655;-0.4953494356;-163.0761762827;19.3982147393;74.9340484531;0.012755568;0.000084587;202
203;yellowsaltcube;2.2204460492503141e-16;-0.1223999851;0.9472;-0.9854;1.1672000039;-0.8723999979;1.1512000032;SIDE;0.5013766457;-0.3230486436;0.6268033919;0.5013766457;-65.7132583972;-162.6071163125;71.636668567;0.015441682;0.000265154;203
204;yellowsaltcube;0;-0.3663999902;0.9472;-0.2353999872;0.9472;-0.43139999;1.0632000023;SIDE;2.9893100833053635e-16;0.1775751643;0.6963707722;0.695366672;-54.9755536739;-153.9744602605;116.7081772972;0.010714396;0.000037094;204
205;yellowsaltcube;0;-0.9854;1.4412000104;-0.7773999966;1.4952000097;-0.0503999849;0.9472;SIDE;0.5023997995;-0.3401474402;0.6160264619;-0.5023997995;-149.5855709471;55.8005765385;111.1526766393;0.014219372;0.00011409;205
206;yellowsaltcube;2.2204460492503131e-16;-0.6273999928;0.9592000006;-0.4713999919;0.9472;-0.3473999893;0.9472;SIDE;-0.4851275353;-0.3817364428;0.6193382253;0.4851275353;167.5502240106;-40.1050654774;81.1520755365;0.009712854;0.000073925;206
207;yellowsaltcube;0;-0.7733999964;0.9472;-0.7113999935;0.9472;-0.1723999875;0.9472;SIDE;-0.4913201012;-0.4192418445;0.5843332886;0.4913201012;180.1768626983;-6.0236069229;117.8211597432;0.007788629;0.00002109;207
208;yellowsaltcube;0;-0.0083999829;0.9472;-0.9854;1.2092000059;-0.9053999962;1.1612000036;SIDE;1.9993239659563372e-16;-0.6832253601;0.2267045601;0.6941240161;149.6551592352;-69.7274072128;77.5001329103;0.014619233;0.00023137;208
209;yellowsaltcube;0;-0.9854;1.5707963268;-0.7343999946;1.5172000108;-0.1123999846;0.9472;SIDE;0.695366672;-0.6963707722;0.1775751643;-5.9872532143980109e-17;-53.9605494577;-149.9940654091;116.572833445;0.014253528;0.000093661;209
210;yellowsaltcube;0;-0.9854;1.5707963268;-0.6553999941;1.5707963268;-0.6813999953;1.5707963268;SIDE;-0.4851275353;0.6193382253;0.3817364428;-0.4851275353;136.5263021671;-27.2546064561;79.2058002207;0.00000177;0.000013555;210
211;yellowsaltcube;0;1.0326000307;1.5707963268;-0.9854;1.5042000102;-0.2483999878;0.9472;TOP;-8.3112493929122976e-17;0.9966377143;0.0776284984;0.0262122624;-29.6107829727;-26.2650707585;275.2520274355;0.004151622;0.000032759;211
212;yellowsaltcube;0;-0.9854;1.5707963268;-0.7513999954;1.5707963268;-0.1013999841;0.9472;SIDE;4.1184586806855605e-16;0.0964394419;0.699973195;0.707627699;-18.1282795152;-149.5133260229;72.241768748;0.00983571;0.000027334;212
213;yellowsaltcube;0;-0.4243999897;1.0292000039;-0.2503999879;0.9472;-0.521399991;1.1452000061;SIDE;0.5023997995;0.6160264619;0.3401474402;0.5023997995;-156.3205202063;57.7437703539;111.0852247811;0.015731343;0.000115854;213
214;yellowsaltcube;0;-0.5353999917;1.0512000017;-0.9854;1.5707963268;-0.3723999904;0.9472;SIDE;0.7070959459;-0.003402146;-0.0043671595;0.7070959459;-0.8889763646;-5.5727380264;-116.9716866879;0.004415947;0.000098972;214
215;yellowsaltcube;0;-0.9243999971;1.5707963268;-0.9854;1.5707963268;-0.0713999859;1.5072000103;SIDE;0.5053084035;-0.3309127505;0.6162982933;-0.5053084035;-134.9541761155;51.4607355497;26.8064729562;0.008195571;0.000024674;215
216;yellowsaltcube;0;-0.6823999954;0.9472;-0.5353999917;0.9472;-0.3153999877;0.9472;SIDE;-0.4851275353;-0.3817364428;0.6193382253;0.4851275353;172.3769033675;-35.7636288309;81.3689144127;0.008689989;0.000021498;216
217;yellowsaltcube;0;-0.589399991;1.0602000021;-0.4443999906;0.9472;-0.2853999863;0.9472;SIDE;4.11845868068556e-16;0.0964394419;0.699973195;0.707627699;-21.5281567535;-174.1901894125;72.2050533813;0.008175077;0.000070992;217
218;yellowsaltcube;0;-0.9854;1.5707963268;-0.7323999945;1.5707963268;-0.4223999896;1.5707963268;SIDE;-0.4851275353;0.6193382253;0.3817364428;-0.4851275353;138.6929672099;-33.2558904128;79.4109180765;0.003266229;0.00002163;218
219;yellowsaltcube;0;-0.9503999983;1.5707963268;-0.4493999908;1.5547963293;-0.4293999899;1.5707963268;SIDE;1.7006821204090528e-16;-0.105135111;-0.6705117564;0.7344117326;14.594622692;139.9571695162;63.8657216823;0.008212333;0.000072507;219
220;yellowsaltcube;0;-0.9854;1.5707963268;-0.6353999932;1.5707963268;-0.3183999879;1.4302000099;SIDE;-0.4851275353;-0.3817364428;0.6193382253;0.4851275353;143.3551964931;-34.3624552111;79.6922225453;0.018558641;0.000129221;220
221;yellowsaltcube;0;-0.6123999921;1.5707963268;0.32760002;1.5707963268;-0.7333999945;1.5707963268;SIDE;0.5045778695;0.1177250831;0.6906107095;0.5045778695;-106.9684397498;-81.2271738444;7.5422840589;0.00684156;0.000030744;221
222;yellowsaltcube;0;-0.274399989;0.9472;-0.1963999853;0.9472;-0.5883999909;1.1222000051;SIDE;-0.4885844776;0.5644650923;0.4516077679;-0.4885844776;165.7569118458;3.9896391461;78.7473142691;0.016076901;0.000097743;222
223;yellowsaltcube;0;-0.8723999979;0.9472;-0.6543999941;0.9472;-0.2483999878;0.9472;SIDE;-0.4941428537;0.6290004205;0.3405938217;-0.4941428537;170.5772210771;-71.8784489925;116.1849266879;0.006452732;0.000025831;223
224;yellowsaltcube;0;-0.1043999842;0.9472;-0.4493999908;1.4882000094;-0.8073999948;0.9472;SIDE;0;-0.3499794813;0.0927899141;0.9321504141;97.2308599233;-46.7850739506;-88.0592014181;0.003152026;0.000063374;224
225;yellowsaltcube;0;-0.9854;1.5707963268;-0.7753999965;1.5637963297;-0.0973999839;0.9472;SIDE;-9.9088322263069305e-17;-0.1802900695;-0.6907331866;0.7002736292;49.3861912986;148.2685881791;114.8180741126;0.011956605;0.000078304;225
226;yellowsaltcube;0;-0.652399994;0.9472;-0.5143999907;0.9472;-0.2893999865;0.9472;SIDE;0.5125370514;0.5746841122;0.3799338273;0.5125370514;-172.570688545;28.8879920327;64.929537862;0.007704658;0.000045145;226
227;yellowsaltcube;0;-0.811399995;0.9472;1.0986000338;1.5707963268;-0.2163999863;0.9472;TOP;0.0099037978;-0.5324091059;0.8463712977;-0.0099037978;13.4068101265;20.4682254841;307.1060220652;0.000762928;0.000002689;227
228;yellowsaltcube;0;-0.5753999936;1.0692000025;-0.3463999892;0.9472;-0.36239999;0.9472;SIDE;-0.4851275353;0.6193382253;0.3817364428;-0.4851275353;160.7213296846;-32.9972167224;80.6656532119;0.009473068;0.000066389;228
229;yellowsaltcube;0;-0.9854;1.5707963268;-0.7363999947;1.5707963268;-0.6403999934;1.5707963268;SIDE;-0.4808521172;0.6149538776;0.3992420459;-0.4808521172;135.6695513363;-24.8491630341;121.2179501608;0.000002061;0.000017704;229
230;yellowsaltcube;0;-0.6913999926;0.9472;-0.5793999938;0.9472;-0.2833999895;0.9472;SIDE;0.4953494356;0.5891186655;0.4027369751;0.4953494356;-180.1739436173;22.6110923478;75.2562224549;0.006155938;0.000012387;230
231;yellowsaltcube;0;-0.9854;1.2562000049;-0.7823999969;1.3352000087;-0.0893999835;0.9472;SIDE;-0.4941428537;0.6290004205;0.3405938217;-0.4941428537;146.7075590428;-64.7783985355;115.6047388929;0.016967892;0.000120085;231
232;yellowsaltcube;0;-0.4943999897;1.2722000057;-0.2673999887;0.9472;-0.4833999925;1.1722000042;SIDE;-0.4727614921;-0.3908085514;0.6326624846;0.4727614921;149.5316857769;-47.9052036665;126.8387890175;0.013396649;0.000090022;232
233;yellowsaltcube;0;-0.4643999916;0.9472;-0.3593999898;0.9472;-0.2863999864;0.9472;SIDE;0.707627699;-0.699973195;0.0964394419;1.9611708003264572e-17;-20.1905895955;-164.481908872;72.2194978054;0.007966496;0.000034992;233
234;yellowsaltcube;4.4408920985006252e-16;-0.9854;1.5707963268;-0.6913999926;1.5412000119;-0.1513999865;1.0652000023;SIDE;-0.4851275353;-0.3817364428;0.6193382253;0.4851275353;148.1818758499;-30.0210185646;79.9090614215;0.018517815;0.000114421;234
235;yellowsaltcube;0;-0.1733999875;0.9472;-0.8763999981;0.9472;-0.8103999949;0.9472;SIDE;1.5994591727650697e-16;-0.6832253601;0.2267045601;0.6941240161;173.2819520154;-77.5671362033;78.4064508893;0.007226294;0.000051245;235
236;yellowsaltcube;0;-0.1923999852;1.5707963268;-0.1663999872;1.5707963268;-0.9854;1.5707963268;SIDE;0.501911333;-0.5194908109;-0.4757092861;0.501911333;137.1646329977;14.6412643381;28.4678300745;0.001103039;0.000007411;236
237;yellowsaltcube;0;-0.7113999935;1.0972000039;-0.9854;1.5707963268;-0.4233999896;1.5452000121;TOP;-0.2390092274;0.7994553781;0.4966087765;-0.2390092274;81.0747234753;-20.5115839713;223.9605348561;0.015505636;0.000144558;237
238;yellowsaltcube;0;-0.9854;1.5707963268;-0.2493999879;1.5707963268;-0.8373999962;1.5707963268;SIDE;0.5018007734;0.6234213282;0.3282343907;0.5018007734;-134.7160778281;54.1203134685;71.5698479376;0.000002052;0.000026337;238
239;yellowsaltcube;0;-0.6483999938;0.9472;-0.4713999919;1.2712000056;-0.320399988;0.9472;TOP;-0.2390092274;0.7994553781;0.4966087765;-0.2390092274;96.507529253;-24.1177116207;243.1785589274;0.013471113;0.000068185;239
240;yellowsaltcube;0;-0.6143999922;0.9722000012;-0.4433999906;0.9472;-0.3123999876;0.9472;SIDE;-0.4808521172;0.6149538776;0.3992420459;-0.4808521172;162.2746185905;-35.9372591475;123.3522504265;0.006662279;0.000085071;240
241;yellowsaltcube;0;-0.7273999943;0.9472;-0.3993999885;0.9472;-0.4913999896;0.9702000011;SIDE;1.1723040433936854e-16;0.4571744618;0.5352476184;0.7102826892;-124.5033672575;-135.6035839698;91.1131222611;0.007554245;0.000031215;241
